INDEX,FULLTIME,VALUE,Project,Phase,Network,Mode,Latitude,Longitude,UNIQUE_ID,KPI
3920,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943496,106.798716,DL_MOVING KARANG TENGAH - CIBADAK_3920,ECI
3922,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943529,106.7987011,DL_MOVING KARANG TENGAH - CIBADAK_3922,ECI
3924,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943545,106.7986829,DL_MOVING KARANG TENGAH - CIBADAK_3924,ECI
3926,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943543,106.7986645,DL_MOVING KARANG TENGAH - CIBADAK_3926,ECI
3928,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943542,106.7986483,DL_MOVING KARANG TENGAH - CIBADAK_3928,ECI
3930,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943548,106.798633,DL_MOVING KARANG TENGAH - CIBADAK_3930,ECI
3932,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894356,106.7986154,DL_MOVING KARANG TENGAH - CIBADAK_3932,ECI
3935,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943595,106.7985911,DL_MOVING KARANG TENGAH - CIBADAK_3935,ECI
3937,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943634,106.7985711,DL_MOVING KARANG TENGAH - CIBADAK_3937,ECI
3938,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943667,106.7985565,DL_MOVING KARANG TENGAH - CIBADAK_3938,ECI
3940,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943743,106.7985146,DL_MOVING KARANG TENGAH - CIBADAK_3940,ECI
3942,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943823,106.7984662,DL_MOVING KARANG TENGAH - CIBADAK_3942,ECI
3944,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943871,106.7984323,DL_MOVING KARANG TENGAH - CIBADAK_3944,ECI
3947,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894392,106.7983934,DL_MOVING KARANG TENGAH - CIBADAK_3947,ECI
3959,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943956,106.7983636,DL_MOVING KARANG TENGAH - CIBADAK_3959,ECI
3960,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8943999,106.7983313,DL_MOVING KARANG TENGAH - CIBADAK_3960,ECI
3961,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944045,106.7983009,DL_MOVING KARANG TENGAH - CIBADAK_3961,ECI
3962,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944099,106.7982694,DL_MOVING KARANG TENGAH - CIBADAK_3962,ECI
3963,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944181,106.7982376,DL_MOVING KARANG TENGAH - CIBADAK_3963,ECI
3964,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944263,106.7982091,DL_MOVING KARANG TENGAH - CIBADAK_3964,ECI
3965,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944307,106.7981841,DL_MOVING KARANG TENGAH - CIBADAK_3965,ECI
3966,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944323,106.7981609,DL_MOVING KARANG TENGAH - CIBADAK_3966,ECI
3967,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944314,106.7981339,DL_MOVING KARANG TENGAH - CIBADAK_3967,ECI
3968,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944304,106.7981076,DL_MOVING KARANG TENGAH - CIBADAK_3968,ECI
3969,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944304,106.7980781,DL_MOVING KARANG TENGAH - CIBADAK_3969,ECI
3970,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944311,106.7980496,DL_MOVING KARANG TENGAH - CIBADAK_3970,ECI
3971,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944317,106.7980282,DL_MOVING KARANG TENGAH - CIBADAK_3971,ECI
3972,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944322,106.7980106,DL_MOVING KARANG TENGAH - CIBADAK_3972,ECI
3973,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944324,106.7979755,DL_MOVING KARANG TENGAH - CIBADAK_3973,ECI
3974,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944324,106.7979422,DL_MOVING KARANG TENGAH - CIBADAK_3974,ECI
3976,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944296,106.7979164,DL_MOVING KARANG TENGAH - CIBADAK_3976,ECI
3978,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944261,106.7978927,DL_MOVING KARANG TENGAH - CIBADAK_3978,ECI
3981,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944232,106.797865,DL_MOVING KARANG TENGAH - CIBADAK_3981,ECI
3983,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944176,106.79783,DL_MOVING KARANG TENGAH - CIBADAK_3983,ECI
3984,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944109,106.7977962,DL_MOVING KARANG TENGAH - CIBADAK_3984,ECI
3987,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944155,106.7977514,DL_MOVING KARANG TENGAH - CIBADAK_3987,ECI
3989,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944172,106.797708,DL_MOVING KARANG TENGAH - CIBADAK_3989,ECI
3991,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944158,106.7976605,DL_MOVING KARANG TENGAH - CIBADAK_3991,ECI
3993,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944168,106.797616,DL_MOVING KARANG TENGAH - CIBADAK_3993,ECI
3994,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944222,106.7975739,DL_MOVING KARANG TENGAH - CIBADAK_3994,ECI
3996,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944289,106.7975402,DL_MOVING KARANG TENGAH - CIBADAK_3996,ECI
3999,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944341,106.7975113,DL_MOVING KARANG TENGAH - CIBADAK_3999,ECI
4001,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944352,106.7974888,DL_MOVING KARANG TENGAH - CIBADAK_4001,ECI
4003,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944372,106.7974621,DL_MOVING KARANG TENGAH - CIBADAK_4003,ECI
4004,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944381,106.7974411,DL_MOVING KARANG TENGAH - CIBADAK_4004,ECI
4006,1.77089E+12,392257 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944378,106.7974304,DL_MOVING KARANG TENGAH - CIBADAK_4006,ECI
4010,1.77089E+12,391870 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944395,106.7973937,DL_MOVING KARANG TENGAH - CIBADAK_4010,ECI
4012,1.77089E+12,391870 / 72,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944415,106.79737,DL_MOVING KARANG TENGAH - CIBADAK_4012,ECI
4016,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944449,106.7973426,DL_MOVING KARANG TENGAH - CIBADAK_4016,ECI
4018,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944486,106.7973208,DL_MOVING KARANG TENGAH - CIBADAK_4018,ECI
4020,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944494,106.7973003,DL_MOVING KARANG TENGAH - CIBADAK_4020,ECI
4023,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944501,106.7972697,DL_MOVING KARANG TENGAH - CIBADAK_4023,ECI
4025,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944526,106.7972443,DL_MOVING KARANG TENGAH - CIBADAK_4025,ECI
4027,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944561,106.7972227,DL_MOVING KARANG TENGAH - CIBADAK_4027,ECI
4030,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944593,106.7972062,DL_MOVING KARANG TENGAH - CIBADAK_4030,ECI
4032,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944638,106.797177,DL_MOVING KARANG TENGAH - CIBADAK_4032,ECI
4034,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944677,106.7971549,DL_MOVING KARANG TENGAH - CIBADAK_4034,ECI
4035,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944725,106.7971291,DL_MOVING KARANG TENGAH - CIBADAK_4035,ECI
4037,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944757,106.7971037,DL_MOVING KARANG TENGAH - CIBADAK_4037,ECI
4039,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944777,106.7970767,DL_MOVING KARANG TENGAH - CIBADAK_4039,ECI
4042,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944806,106.7970474,DL_MOVING KARANG TENGAH - CIBADAK_4042,ECI
4044,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944845,106.7970184,DL_MOVING KARANG TENGAH - CIBADAK_4044,ECI
4046,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944865,106.7970011,DL_MOVING KARANG TENGAH - CIBADAK_4046,ECI
4048,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944885,106.7969828,DL_MOVING KARANG TENGAH - CIBADAK_4048,ECI
4050,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8944937,106.7969565,DL_MOVING KARANG TENGAH - CIBADAK_4050,ECI
4052,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945008,106.7969227,DL_MOVING KARANG TENGAH - CIBADAK_4052,ECI
4054,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945055,106.7968957,DL_MOVING KARANG TENGAH - CIBADAK_4054,ECI
4057,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945092,106.7968645,DL_MOVING KARANG TENGAH - CIBADAK_4057,ECI
4059,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945122,106.7968336,DL_MOVING KARANG TENGAH - CIBADAK_4059,ECI
4061,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945149,106.7968031,DL_MOVING KARANG TENGAH - CIBADAK_4061,ECI
4064,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945184,106.7967731,DL_MOVING KARANG TENGAH - CIBADAK_4064,ECI
4065,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945221,106.7967457,DL_MOVING KARANG TENGAH - CIBADAK_4065,ECI
4067,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945257,106.7967198,DL_MOVING KARANG TENGAH - CIBADAK_4067,ECI
4068,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.89453,106.7966993,DL_MOVING KARANG TENGAH - CIBADAK_4068,ECI
4070,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945328,106.7966764,DL_MOVING KARANG TENGAH - CIBADAK_4070,ECI
4072,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945338,106.7966512,DL_MOVING KARANG TENGAH - CIBADAK_4072,ECI
4073,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945356,106.7966246,DL_MOVING KARANG TENGAH - CIBADAK_4073,ECI
4075,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945382,106.7965958,DL_MOVING KARANG TENGAH - CIBADAK_4075,ECI
4076,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945412,106.7965661,DL_MOVING KARANG TENGAH - CIBADAK_4076,ECI
4079,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945443,106.7965378,DL_MOVING KARANG TENGAH - CIBADAK_4079,ECI
4082,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945479,106.7965105,DL_MOVING KARANG TENGAH - CIBADAK_4082,ECI
4084,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945496,106.7964984,DL_MOVING KARANG TENGAH - CIBADAK_4084,ECI
4088,1.77089E+12,391870 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945549,106.7964633,DL_MOVING KARANG TENGAH - CIBADAK_4088,ECI
4090,1.77089E+12,391870 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945626,106.7964068,DL_MOVING KARANG TENGAH - CIBADAK_4090,ECI
4092,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945657,106.7963699,DL_MOVING KARANG TENGAH - CIBADAK_4092,ECI
4094,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894568,106.7963198,DL_MOVING KARANG TENGAH - CIBADAK_4094,ECI
4096,1.77089E+12,392257 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945718,106.7962801,DL_MOVING KARANG TENGAH - CIBADAK_4096,ECI
4099,1.77089E+12,391870 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945749,106.79625,DL_MOVING KARANG TENGAH - CIBADAK_4099,ECI
4101,1.77089E+12,391870 / 22,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945814,106.7962003,DL_MOVING KARANG TENGAH - CIBADAK_4101,ECI
4106,1.77089E+12,392257 / 32,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945891,106.796156,DL_MOVING KARANG TENGAH - CIBADAK_4106,ECI
4108,1.77089E+12,392257 / 33,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945943,106.7961121,DL_MOVING KARANG TENGAH - CIBADAK_4108,ECI
4111,1.77089E+12,392257 / 33,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945963,106.7960709,DL_MOVING KARANG TENGAH - CIBADAK_4111,ECI
4114,1.77089E+12,392257 / 33,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945971,106.7960245,DL_MOVING KARANG TENGAH - CIBADAK_4114,ECI
4117,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945956,106.7959679,DL_MOVING KARANG TENGAH - CIBADAK_4117,ECI
4120,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945945,106.7959366,DL_MOVING KARANG TENGAH - CIBADAK_4120,ECI
4122,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945937,106.7959084,DL_MOVING KARANG TENGAH - CIBADAK_4122,ECI
4124,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945939,106.7958799,DL_MOVING KARANG TENGAH - CIBADAK_4124,ECI
4126,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945936,106.795854,DL_MOVING KARANG TENGAH - CIBADAK_4126,ECI
4128,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894593,106.7958335,DL_MOVING KARANG TENGAH - CIBADAK_4128,ECI
4131,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945932,106.7958243,DL_MOVING KARANG TENGAH - CIBADAK_4131,ECI
4133,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945927,106.7958074,DL_MOVING KARANG TENGAH - CIBADAK_4133,ECI
4135,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945906,106.7957861,DL_MOVING KARANG TENGAH - CIBADAK_4135,ECI
4137,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945882,106.7957714,DL_MOVING KARANG TENGAH - CIBADAK_4137,ECI
4139,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945878,106.7957581,DL_MOVING KARANG TENGAH - CIBADAK_4139,ECI
4141,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945885,106.79575,DL_MOVING KARANG TENGAH - CIBADAK_4141,ECI
4143,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945905,106.7957449,DL_MOVING KARANG TENGAH - CIBADAK_4143,ECI
4145,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945933,106.7957424,DL_MOVING KARANG TENGAH - CIBADAK_4145,ECI
4147,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945963,106.7957406,DL_MOVING KARANG TENGAH - CIBADAK_4147,ECI
4150,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945983,106.7957381,DL_MOVING KARANG TENGAH - CIBADAK_4150,ECI
4151,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945986,106.7957334,DL_MOVING KARANG TENGAH - CIBADAK_4151,ECI
4153,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945986,106.7957249,DL_MOVING KARANG TENGAH - CIBADAK_4153,ECI
4155,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945976,106.7957122,DL_MOVING KARANG TENGAH - CIBADAK_4155,ECI
4157,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945963,106.7957015,DL_MOVING KARANG TENGAH - CIBADAK_4157,ECI
4159,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.894596,106.7956938,DL_MOVING KARANG TENGAH - CIBADAK_4159,ECI
4161,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945972,106.79569,DL_MOVING KARANG TENGAH - CIBADAK_4161,ECI
4163,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945981,106.7956884,DL_MOVING KARANG TENGAH - CIBADAK_4163,ECI
4164,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945992,106.795688,DL_MOVING KARANG TENGAH - CIBADAK_4164,ECI
4166,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4166,ECI
4169,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946015,106.7956873,DL_MOVING KARANG TENGAH - CIBADAK_4169,ECI
4171,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946015,106.7956873,DL_MOVING KARANG TENGAH - CIBADAK_4171,ECI
4173,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946015,106.7956873,DL_MOVING KARANG TENGAH - CIBADAK_4173,ECI
4174,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946015,106.7956873,DL_MOVING KARANG TENGAH - CIBADAK_4174,ECI
4176,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946015,106.7956873,DL_MOVING KARANG TENGAH - CIBADAK_4176,ECI
4179,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946015,106.7956873,DL_MOVING KARANG TENGAH - CIBADAK_4179,ECI
4181,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946015,106.7956873,DL_MOVING KARANG TENGAH - CIBADAK_4181,ECI
4183,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946015,106.7956873,DL_MOVING KARANG TENGAH - CIBADAK_4183,ECI
4185,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4185,ECI
4187,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4187,ECI
4189,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4189,ECI
4191,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4191,ECI
4192,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4192,ECI
4194,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4194,ECI
4195,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946015,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4195,ECI
4198,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4198,ECI
4200,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4200,ECI
4202,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946015,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4202,ECI
4204,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4204,ECI
4206,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956873,DL_MOVING KARANG TENGAH - CIBADAK_4206,ECI
4208,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956873,DL_MOVING KARANG TENGAH - CIBADAK_4208,ECI
4210,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4210,ECI
4212,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4212,ECI
4214,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956873,DL_MOVING KARANG TENGAH - CIBADAK_4214,ECI
4215,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956875,DL_MOVING KARANG TENGAH - CIBADAK_4215,ECI
4217,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946016,106.7956873,DL_MOVING KARANG TENGAH - CIBADAK_4217,ECI
4219,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8946015,106.7956871,DL_MOVING KARANG TENGAH - CIBADAK_4219,ECI
4220,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945999,106.7956853,DL_MOVING KARANG TENGAH - CIBADAK_4220,ECI
4222,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945965,106.7956796,DL_MOVING KARANG TENGAH - CIBADAK_4222,ECI
4224,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945937,106.795672,DL_MOVING KARANG TENGAH - CIBADAK_4224,ECI
4226,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945917,106.7956661,DL_MOVING KARANG TENGAH - CIBADAK_4226,ECI
4228,1.77089E+12,392257 / 73,DL_MOVING KARANG TENGAH - CIBADAK,-,-,DL,-6.8945894,106.7956614,DL_MOVING KARANG TENGAH - CIBADAK_4228,ECI
